user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,total_productos,tipos_producto,productos_activos,limite_credito_total,saldo_total,utilizacion_promedio,total_transacciones,monto_total_txn,monto_promedio_txn,cashback_total,txn_internacionales,categorias_unicas,canales_usados,tipo_producto_principal,categoria_mcc_principal,canal_principal_real,tipo_operacion_principal
USR-12969,21,M,Nuevo León,García,Preparatoria,Empleado,18500,1000,True,False,Fan Shop,480,2,app_ios,9.0,False,True,es_MX,False,2,True,2,"cuenta_debito, tarjeta_credito_hey",2,127000.0,95136.51000000001,0.4879,61,122842.26,2013.8075409836065,117.87,4,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-12970,20,M,Guanajuato,Salamanca,Preparatoria,Estudiante,10500,1780,True,False,App,737,2,app_android,10.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,13726.45,,76,153606.86000000002,2021.1428947368422,110.01,5,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-12971,42,H,Oaxaca,Juchitán,Licenciatura,Empleado,52000,771,False,False,App,635,13,app_ios,,True,False,es_MX,True,2,False,2,"cuenta_debito, inversion_hey",2,0.0,486196.18,,35,612836.98,17509.628,0.0,5,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-12972,36,M,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Empleado,6500,1712,True,True,Fan Shop,463,19,app_huawei,4.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_garantizada",1,17000.0,32053.0,0.902,31,103130.73,3326.797741935484,53.79,0,6,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,entretenimiento,app_android,compra
USR-12973,35,M,Nuevo León,Santa Catarina,Posgrado,Empleado,27500,232,False,True,App,494,17,app_android,8.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,22000.0,86330.69,0.31835,64,376349.24,5880.456875,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-12974,31,H,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empleado,34500,1310,True,True,App,620,1,app_ios,9.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,82000.0,44843.96,0.2183,57,281853.78,4944.8031578947375,194.65,4,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-12975,40,M,Coahuila,Monclova,Licenciatura,Independiente,27000,773,False,False,App,786,14,app_android,7.0,True,True,es_MX,False,3,False,3,"credito_personal, cuenta_debito, tarjeta_credito_negocios",3,150000.0,75234.2,0.3436,81,568771.67,7021.872469135803,0.0,0,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-12976,35,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,24000,965,False,False,App,585,1,app_huawei,6.0,False,False,es_MX,False,2,False,2,"credito_personal, cuenta_debito",2,71000.0,80948.65,0.9162,38,151927.46,3998.091052631579,0.0,2,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-12977,18,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Empleado,13500,1721,True,False,App,544,3,app_android,7.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,20000.0,96808.64,0.5975,75,179396.23,2391.9497333333334,170.09,3,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,restaurante,pos_fisico,compra
USR-12978,42,H,Nuevo León,Apodaca,Licenciatura,Independiente,41000,1705,True,False,Fan Shop,692,3,app_android,,False,False,es_MX,True,2,False,3,"cuenta_debito, inversion_hey, seguro_vida",2,0.0,229791.42,,50,422937.0,8458.74,306.0,1,11,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-12979,51,M,Ciudad de México,CDMX - Coyoacán,Secundaria,Independiente,33000,230,False,False,App,436,61,app_ios,5.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,48716.35,,6,33710.0,5618.333333333333,0.0,0,1,"app_android, cajero_externo, oxxo",cuenta_debito,,oxxo,deposito_oxxo
USR-12980,27,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,12000,1595,False,False,Fan Shop,452,0,app_android,9.0,False,True,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,39000.0,37257.38,0.5787,61,251618.0,4124.88524590164,0.0,7,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-12981,33,H,Ciudad de México,CDMX - Coyoacán,Posgrado,Empleado,23000,1400,False,False,App,702,77,app_ios,4.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,31012.88,,13,54580.03,4198.463846153846,0.0,1,5,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,retiro_cajero
USR-12982,38,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empleado,32000,415,False,False,App,533,156,app_ios,7.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,78612.19,,12,75333.81,6277.8175,0.0,0,4,"app_android, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,transf_entrada
USR-12983,33,H,Coahuila,Saltillo,Licenciatura,Empleado,28500,1218,False,True,App,668,4,app_android,8.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,32785.23,,39,138305.24,3546.288205128205,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-12984,59,H,Nuevo León,Apodaca,Posgrado,Empleado,27500,1402,False,True,App,624,133,app_android,7.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,43926.47,,9,45745.19,5082.798888888889,0.0,0,4,"app_android, app_huawei, app_ios, cajero_externo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-12985,24,H,Estado de México,Toluca,Secundaria,Empleado,19500,577,False,True,App,316,21,app_ios,7.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,57819.15,,31,94788.55,3057.6951612903226,0.0,2,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-12986,43,M,Jalisco,Zapopan,Licenciatura,Empleado,10500,1174,False,True,Fan Shop,310,0,app_ios,5.0,False,False,es_MX,False,1,False,3,"credito_personal, cuenta_debito, tarjeta_credito_garantizada",1,94000.0,147456.22,0.7815000000000001,50,169427.99,3388.5598,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,pago_credito
USR-12987,49,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Empleado,25000,116,True,False,Fan Shop,776,13,app_android,10.0,False,True,es_MX,False,4,False,4,"credito_auto, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,140000.0,343977.36,0.25570000000000004,51,460612.16,9031.610980392157,310.26,3,11,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,entretenimiento,app_ios,compra
USR-12988,27,SE,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Desempleado,13000,41,False,False,App,689,43,app_android,4.0,True,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,33897.23,,15,36082.729999999996,2405.5153333333333,0.0,0,4,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,transporte,app_ios,compra
USR-12989,51,H,Sinaloa,Mazatlán,Licenciatura,Empresario,78000,981,True,False,App,781,14,app_android,9.0,False,False,es_MX,True,4,False,5,"credito_auto, cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,475000.0,271017.36,0.10715,53,601225.66,11343.880377358491,269.19,6,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-12990,51,H,Nuevo León,García,Licenciatura,Empleado,34500,1180,False,True,App,484,6,app_huawei,10.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,57786.9,,33,152275.99,4614.423939393939,0.0,0,7,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-12991,33,H,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,33000,570,False,True,App,727,2,app_android,7.0,False,False,es_MX,True,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,92000.0,104105.45999999999,0.26325,68,212818.57,3129.6848529411764,0.0,8,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-12992,44,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empresario,59000,1597,False,False,Fan Shop,550,5,app_android,10.0,False,False,es_MX,True,4,False,4,"credito_auto, cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",4,305000.0,215201.97,0.3339,49,380274.0,7760.693877551021,0.0,0,9,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-12993,44,H,Veracruz,Xalapa,Preparatoria,Empleado,56000,1479,True,False,App,703,5,app_android,9.0,False,False,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,466689.46,,33,479029.52999999997,14516.046363636362,255.78,1,10,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-12994,41,M,Guanajuato,León,Posgrado,Empleado,11500,547,False,True,App,496,19,app_ios,6.0,True,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,165000.0,99666.39000000001,0.4215,62,195165.95,3147.8379032258067,0.0,6,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-12995,55,M,Coahuila,Acuña,Licenciatura,Independiente,71000,645,True,False,App,639,8,app_ios,10.0,False,True,es_MX,True,4,False,4,"credito_auto, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,325000.0,247517.51999999996,0.1377,68,755497.17,11110.2525,539.5,3,11,"app_android, app_huawei, app_ios, cajero_banregio, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-12996,42,M,Veracruz,Córdoba,Preparatoria,Empleado,36000,403,False,True,App,719,10,app_ios,6.0,False,False,es_MX,False,3,True,4,"credito_nomina, cuenta_debito, inversion_hey, tarjeta_credito_hey",3,128000.0,106546.54000000001,0.28845,48,235685.26,4910.109583333334,0.0,5,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-12997,46,M,Baja California,Tecate,Posgrado,Independiente,11500,544,False,False,App,448,3,app_android,4.0,False,False,es_MX,False,3,False,4,"credito_personal, cuenta_debito, tarjeta_credito_garantizada, tarjeta_credito_hey",3,132000.0,188662.5,0.9500333333333334,55,186229.28,3385.986909090909,0.0,0,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-12998,47,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empresario,27000,1337,False,False,Fan Shop,529,6,app_android,10.0,False,True,es_MX,False,3,False,3,"credito_personal, cuenta_debito, cuenta_negocios",3,31000.0,107676.11,0.1607,98,848635.25,8659.543367346938,0.0,4,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-12999,28,M,Nuevo León,Apodaca,Licenciatura,Empresario,41000,1011,True,False,Fan Shop,642,10,app_android,8.0,False,False,es_MX,False,2,False,3,"cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",2,88000.0,114792.26,0.2735,87,786589.29,9041.256206896553,1658.12,6,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,hogar,app_ios,compra
USR-13000,45,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,33000,1812,False,True,App,766,12,app_ios,9.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, seguro_vida",3,7000.0,67563.51000000001,0.2533,32,143459.27,4483.1021875,0.0,0,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-13001,35,M,,,Posgrado,Empleado,59000,246,True,False,App,759,7,app_android,9.0,False,False,es_MX,False,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,110000.0,331166.11,0.2941,49,535867.56,10936.072653061226,266.49,4,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13002,39,H,Jalisco,Puerto Vallarta,Posgrado,Empleado,30000,1190,False,True,App,848,15,app_huawei,,False,False,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,27000.0,256537.65,0.2365,64,696581.07,10884.07921875,0.0,2,11,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13003,29,M,Nuevo León,Apodaca,Licenciatura,Empleado,8000,1329,True,False,Fan Shop,534,1,app_ios,7.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,3362.78,,56,158863.61,2836.8501785714284,137.63,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, pos_fisico",cuenta_debito,servicios_digitales,pos_fisico,compra
USR-13004,29,M,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Empleado,50500,1770,False,False,App,726,0,app_android,7.0,True,True,es_MX,False,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,411908.17,,81,829345.04,10238.827654320989,0.0,8,12,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13005,55,M,Sinaloa,Los Mochis,Secundaria,Empleado,31500,459,True,True,Fan Shop,593,8,app_ios,8.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, inversion_hey",3,36000.0,64561.57,0.4377,46,194011.47,4217.640652173913,155.13,2,8,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13006,45,M,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,19000,566,False,False,App,449,21,app_ios,3.0,True,False,es_MX,True,1,False,1,cuenta_debito,1,0.0,45588.59,,40,118139.1,2953.4775,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13007,22,H,Nuevo León,Monterrey,Posgrado,Empleado,30500,1811,False,False,Fan Shop,430,172,app_android,4.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,31313.35,,14,39782.73,2841.6235714285717,0.0,0,5,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13008,35,M,Oaxaca,Tuxtepec,Posgrado,Empresario,16500,1004,True,False,App,394,14,app_ios,3.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,15000.0,56735.33,0.8088,29,145344.53,5011.880344827586,70.11,1,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, farmacia_ahorro, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13009,55,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,39000,1439,True,False,App,734,0,app_android,7.0,False,True,es_MX,False,5,False,5,"credito_auto, credito_personal, cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",5,378000.0,164219.29,0.22529999999999997,97,774346.55,7982.954123711341,1394.19,7,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13010,24,M,Baja California,Tijuana,Preparatoria,Empleado,10000,1235,True,False,App,567,0,app_ios,8.0,False,True,es_MX,True,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,113000.0,113729.39,0.4612,77,246652.19,3203.275194805195,183.56,8,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13011,54,H,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,35000,104,True,True,App,751,0,app_ios,6.0,True,False,es_MX,True,2,False,3,"credito_nomina, cuenta_debito, seguro_vida",2,28000.0,27125.56,0.3274,40,202185.91999999998,5054.647999999999,165.59,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13012,32,M,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,18000,820,False,True,App,589,2,app_android,7.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, inversion_hey",3,41000.0,87310.47,0.5177,68,225846.71,3321.275147058823,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13013,42,M,Nuevo León,Guadalupe,Licenciatura,Independiente,31000,565,True,False,App,733,2,app_android,8.0,True,True,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,60000.0,339224.37000000005,0.31,50,307202.46,6144.0492,296.38,4,11,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13014,51,H,Otros,Tuxtla Gutiérrez,Preparatoria,Empleado,25500,400,False,True,App,672,1,app_ios,9.0,False,True,es_MX,False,4,False,5,"credito_nomina, cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,52000.0,104557.26999999999,0.42374999999999996,37,210305.02,5683.919459459459,0.0,0,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13015,22,M,Ciudad de México,CDMX - Coyoacán,Secundaria,Empleado,21500,842,True,True,Fan Shop,375,144,app_android,6.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,23772.59,,8,23964.23,2995.52875,17.68,1,4,"app_android, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,cajero_banregio,compra
USR-13016,29,H,Otros,Colima,Licenciatura,Empleado,17500,801,False,True,App,512,8,app_huawei,6.0,False,True,es_MX,True,4,False,4,"credito_nomina, cuenta_debito, inversion_hey, seguro_vida",4,7000.0,35270.520000000004,0.2928,40,165618.34,4140.4585,0.0,5,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13017,33,H,Nuevo León,San Pedro Garza García,Licenciatura,Independiente,49000,714,False,False,App,615,16,app_ios,9.0,False,False,es_MX,False,3,False,4,"credito_auto, cuenta_debito, inversion_hey, seguro_vida",3,68000.0,391477.89999999997,0.1505,38,420262.81,11059.547631578947,0.0,3,6,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-13018,20,M,Coahuila,Monclova,Preparatoria,Empleado,10000,1243,True,True,App,524,0,app_ios,7.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,110000.0,122907.27,0.3747,65,195901.8,3013.873846153846,150.79,4,7,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13019,54,H,Jalisco,Guadalajara,Licenciatura,Empleado,16000,1283,True,True,App,653,3,app_android,7.0,False,False,es_MX,False,4,False,4,"credito_nomina, cuenta_debito, seguro_vida, tarjeta_credito_hey",4,137000.0,117574.41,0.4285,42,201634.59,4800.823571428571,172.42,1,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-13020,46,H,Jalisco,Puerto Vallarta,Licenciatura,Empleado,11500,131,False,True,App,670,17,app_android,6.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, inversion_hey",3,16000.0,70890.24,0.2207,64,282076.44,4407.444375,0.0,3,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13021,28,M,Otros,Campeche,Preparatoria,Empleado,22500,920,False,True,Fan Shop,306,9,app_android,7.0,False,False,es_MX,False,1,False,3,"credito_personal, cuenta_debito, tarjeta_credito_hey",1,133000.0,152818.6,0.9226000000000001,25,166745.81,6669.8324,0.0,0,5,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,transf_entrada
USR-13022,32,SE,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,15500,1466,False,False,Fan Shop,547,3,app_android,9.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,70000.0,56130.2,0.3574,65,225071.31,3462.6355384615385,0.0,5,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13023,28,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,13000,1266,False,True,App,718,3,app_android,9.0,False,True,es_MX,True,2,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",2,33000.0,49994.93,0.561,93,160134.79,1721.8794623655915,0.0,6,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13024,41,M,Querétaro,San Juan del Río,Licenciatura,Empleado,38000,1730,True,False,App,746,3,app_ios,8.0,False,True,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,122000.0,225280.63000000003,0.1701,77,626203.07,8132.507402597402,594.85,5,11,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,educacion,app_ios,compra
USR-13025,32,H,Coahuila,Acuña,Posgrado,Empleado,28000,295,False,True,App,702,127,app_android,4.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,22675.84,,13,141414.41999999998,10878.032307692307,0.0,0,3,"app_android, app_huawei, app_ios, cajero_externo, oxxo",cuenta_debito,gobierno,app_ios,transf_entrada
USR-13026,49,H,Estado de México,Nezahualcóyotl,Secundaria,Empleado,8500,1232,False,False,App,338,21,app_ios,6.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,18847.19,,57,284884.21,4997.968596491229,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13027,41,M,Coahuila,Acuña,Secundaria,Empresario,38000,1490,True,False,App,747,2,app_ios,8.0,False,True,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,215920.02000000002,,79,942356.56,11928.564050632913,324.72,4,11,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13028,52,H,Coahuila,Saltillo,Secundaria,Independiente,68000,1642,False,False,App,779,6,app_ios,,False,False,es_MX,False,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,119000.0,322266.36,0.0579,38,445008.98,11710.762631578948,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13029,29,H,Jalisco,Tlaquepaque,Preparatoria,Empleado,23000,1547,True,False,Fan Shop,660,1,app_ios,10.0,False,True,es_MX,False,2,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",2,110000.0,113958.53,0.6916,56,119558.15,2134.9669642857143,124.36,3,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13030,41,H,Nuevo León,Santa Catarina,Licenciatura,Jubilado,28500,594,False,False,App,692,114,app_ios,5.0,False,False,es_MX,False,0,False,2,"cuenta_debito, tarjeta_credito_garantizada",0,24000.0,90515.2,0.4693,10,61963.03,6196.303,0.0,2,3,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo",cuenta_debito,restaurante,app_huawei,retiro_cajero
USR-13031,32,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Empleado,22500,1566,True,False,App,522,3,app_ios,10.0,False,True,es_MX,False,1,False,2,"cuenta_debito, seguro_compras",1,0.0,32344.02,,83,220290.37,2654.1008433734937,173.06,5,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13032,39,H,Chihuahua,Ciudad Juárez,Licenciatura,Empleado,28000,1377,True,True,Fan Shop,605,9,app_ios,7.0,False,False,es_MX,True,2,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",2,72000.0,59109.39,0.2969,47,230355.26,4901.1757446808515,154.43,1,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13033,21,H,Querétaro,Querétaro,Preparatoria,Estudiante,15000,993,True,False,App,542,2,app_android,9.0,False,True,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,62000.0,61468.93,0.5343,89,198954.4,2235.4426966292135,194.97,0,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13034,18,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Estudiante,12000,601,True,False,App,496,2,app_android,7.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,88000.0,61261.09,0.4724,70,197584.41999999998,2822.6345714285712,160.13,3,8,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13035,49,SE,Jalisco,Zapopan,Licenciatura,Independiente,21500,1211,True,False,App,599,5,app_ios,5.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,146000.0,180548.69,0.7648,64,254323.61,3973.80640625,115.88,7,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
